HSPF_BLOCK,HSPF_TABLE,PARAMETER_NAME,TYPE,START,STOP,DEFAULT_TEXT,DEFAULT_METR,MIN_METR,MAX_METR,DEFAULT_ENGL,MIN_ENGL,MAX_ENGL,VALID,PARAMETER_HELP
PERLND,MON-NITUPAMlower,FEB_lower,float,15,20,,0,0,,0,0,,,
PERLND,MON-NITUPAMlower,MAR_lower,float,20,25,,0,0,,0,0,,,
PERLND,MON-NITUPAMlower,APR_lower,float,25,30,,0,0,,0,0,,,
PERLND,MON-NITUPAMlower,MAY_lower,float,30,35,,0,0,,0,0,,,
PERLND,MON-NITUPAMlower,JUN_lower,float,35,40,,0,0,,0,0,,,
PERLND,MON-NITUPAMlower,JUL_lower,float,40,45,,0,0,,0,0,,,
PERLND,MON-NITUPAMlower,AUG_lower,float,45,50,,0,0,,0,0,,,
PERLND,MON-NITUPAMlower,SEP_lower,float,50,55,,0,0,,0,0,,,
PERLND,MON-NITUPAMlower,OCT_lower,float,55,60,,0,0,,0,0,,,
PERLND,MON-NITUPAMlower,NOV_lower,float,60,65,,0,0,,0,0,,,
PERLND,MON-NITUPAMlower,DEC_lower,float,65,70,,0,0,,0,0,,,
PERLND,MON-NITUPAMsurface,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NITUPAMsurface,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NITUPAMsurface,JAN_surface,float,10,15,,0,0,,0,0,,,*** KUAJAN is the maximum plant uptake rate for ammonia in January.
PERLND,MON-NITUPAMsurface,FEB_surface,float,15,20,,0,0,,0,0,,,
PERLND,MON-NITUPAMsurface,MAR_surface,float,20,25,,0,0,,0,0,,,
PERLND,MON-NITUPAMsurface,APR_surface,float,25,30,,0,0,,0,0,,,
PERLND,MON-NITUPAMsurface,MAY_surface,float,30,35,,0,0,,0,0,,,
PERLND,MON-NITUPAMsurface,JUN_surface,float,35,40,,0,0,,0,0,,,
PERLND,MON-NITUPAMsurface,JUL_surface,float,40,45,,0,0,,0,0,,,
PERLND,MON-NITUPAMsurface,AUG_surface,float,45,50,,0,0,,0,0,,,
PERLND,MON-NITUPAMsurface,SEP_surface,float,50,55,,0,0,,0,0,,,
PERLND,MON-NITUPAMsurface,OCT_surface,float,55,60,,0,0,,0,0,,,
PERLND,MON-NITUPAMsurface,NOV_surface,float,60,65,,0,0,,0,0,,,
PERLND,MON-NITUPAMsurface,DEC_surface,float,65,70,,0,0,,0,0,,,
PERLND,MON-NITUPAMupper,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NITUPAMupper,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NITUPAMupper,JAN_upper,float,10,15,,0,0,,0,0,,,*** KUAJAN is the maximum plant uptake rate for ammonia in January.
PERLND,MON-NITUPAMupper,FEB_upper,float,15,20,,0,0,,0,0,,,
PERLND,MON-NITUPAMupper,MAR_upper,float,20,25,,0,0,,0,0,,,
PERLND,MON-NITUPAMupper,APR_upper,float,25,30,,0,0,,0,0,,,
PERLND,MON-NITUPAMupper,MAY_upper,float,30,35,,0,0,,0,0,,,
PERLND,MON-NITUPAMupper,JUN_upper,float,35,40,,0,0,,0,0,,,
PERLND,MON-NITUPAMupper,JUL_upper,float,40,45,,0,0,,0,0,,,
PERLND,MON-NITUPAMupper,AUG_upper,float,45,50,,0,0,,0,0,,,
PERLND,MON-NITUPAMupper,SEP_upper,float,50,55,,0,0,,0,0,,,
PERLND,MON-NITUPAMupper,OCT_upper,float,55,60,,0,0,,0,0,,,
PERLND,MON-NITUPAMupper,NOV_upper,float,60,65,,0,0,,0,0,,,
PERLND,MON-NITUPAMupper,DEC_upper,float,65,70,,0,0,,0,0,,,
PERLND,MON-NITUPNIgroundwater,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NITUPNIgroundwater,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NITUPNIgroundwater,JAN_groundwater,float,10,15,,0,0,,0,0,,,*** KUNJAN is the maximum plant uptake rate for nitrate in January.
PERLND,MON-NITUPNIgroundwater,FEB_groundwater,float,15,20,,0,0,,0,0,,,
PERLND,MON-NITUPNIgroundwater,MAR_groundwater,float,20,25,,0,0,,0,0,,,
PERLND,MON-NITUPNIgroundwater,APR_groundwater,float,25,30,,0,0,,0,0,,,
PERLND,MON-NITUPNIgroundwater,MAY_groundwater,float,30,35,,0,0,,0,0,,,
PERLND,MON-NITUPNIgroundwater,JUN_groundwater,float,35,40,,0,0,,0,0,,,
PERLND,MON-NITUPNIgroundwater,JUL_groundwater,float,40,45,,0,0,,0,0,,,
PERLND,MON-NITUPNIgroundwater,AUG_groundwater,float,45,50,,0,0,,0,0,,,
PERLND,MON-NITUPNIgroundwater,SEP_groundwater,float,50,55,,0,0,,0,0,,,
PERLND,MON-NITUPNIgroundwater,OCT_groundwater,float,55,60,,0,0,,0,0,,,
PERLND,MON-NITUPNIgroundwater,NOV_groundwater,float,60,65,,0,0,,0,0,,,
PERLND,MON-NITUPNIgroundwater,DEC_groundwater,float,65,70,,0,0,,0,0,,,
PERLND,MON-NITUPNIlower,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NITUPNIlower,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NITUPNIlower,JAN_lower,float,10,15,,0,0,,0,0,,,*** KUNJAN is the maximum plant uptake rate for nitrate in January.
PERLND,MON-NITUPNIlower,FEB_lower,float,15,20,,0,0,,0,0,,,
PERLND,MON-NITUPNIlower,MAR_lower,float,20,25,,0,0,,0,0,,,
PERLND,MON-NITUPNIlower,APR_lower,float,25,30,,0,0,,0,0,,,
PERLND,MON-NITUPNIlower,MAY_lower,float,30,35,,0,0,,0,0,,,
PERLND,MON-NITUPNIlower,JUN_lower,float,35,40,,0,0,,0,0,,,
PERLND,MON-NITUPNIlower,JUL_lower,float,40,45,,0,0,,0,0,,,
PERLND,MON-NITUPNIlower,AUG_lower,float,45,50,,0,0,,0,0,,,
PERLND,MON-NITUPNIlower,SEP_lower,float,50,55,,0,0,,0,0,,,
PERLND,MON-NITUPNIlower,OCT_lower,float,55,60,,0,0,,0,0,,,
PERLND,MON-NITUPNIlower,NOV_lower,float,60,65,,0,0,,0,0,,,
PERLND,MON-NITUPNIlower,DEC_lower,float,65,70,,0,0,,0,0,,,
PERLND,MON-NITUPNIsurface,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NITUPNIsurface,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NITUPNIsurface,JAN_surface,float,10,15,,0,0,,0,0,,,*** KUNJAN is the maximum plant uptake rate for nitrate in January.
PERLND,MON-NITUPNIsurface,FEB_surface,float,15,20,,0,0,,0,0,,,
PERLND,MON-NITUPNIsurface,MAR_surface,float,20,25,,0,0,,0,0,,,
PERLND,MON-NITUPNIsurface,APR_surface,float,25,30,,0,0,,0,0,,,
PERLND,MON-NITUPNIsurface,MAY_surface,float,30,35,,0,0,,0,0,,,
PERLND,MON-NITUPNIsurface,JUN_surface,float,35,40,,0,0,,0,0,,,
PERLND,MON-NITUPNIsurface,JUL_surface,float,40,45,,0,0,,0,0,,,
PERLND,MON-NITUPNIsurface,AUG_surface,float,45,50,,0,0,,0,0,,,
PERLND,MON-NITUPNIsurface,SEP_surface,float,50,55,,0,0,,0,0,,,
PERLND,MON-NITUPNIsurface,OCT_surface,float,55,60,,0,0,,0,0,,,
PERLND,MON-NITUPNIsurface,NOV_surface,float,60,65,,0,0,,0,0,,,
PERLND,MON-NITUPNIsurface,DEC_surface,float,65,70,,0,0,,0,0,,,
PERLND,MON-NITUPNIupper,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NITUPNIupper,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NITUPNIupper,JAN_upper,float,10,15,,0,0,,0,0,,,*** KUNJAN is the maximum plant uptake rate for nitrate in January.
PERLND,MON-NITUPNIupper,FEB_upper,float,15,20,,0,0,,0,0,,,
PERLND,MON-NITUPNIupper,MAR_upper,float,20,25,,0,0,,0,0,,,
PERLND,MON-NITUPNIupper,APR_upper,float,25,30,,0,0,,0,0,,,
PERLND,MON-NITUPNIupper,MAY_upper,float,30,35,,0,0,,0,0,,,
PERLND,MON-NITUPNIupper,JUN_upper,float,35,40,,0,0,,0,0,,,
PERLND,MON-NITUPNIupper,JUL_upper,float,40,45,,0,0,,0,0,,,
PERLND,MON-NITUPNIupper,AUG_upper,float,45,50,,0,0,,0,0,,,
PERLND,MON-NITUPNIupper,SEP_upper,float,50,55,,0,0,,0,0,,,
PERLND,MON-NITUPNIupper,OCT_upper,float,55,60,,0,0,,0,0,,,
PERLND,MON-NITUPNIupper,NOV_upper,float,60,65,,0,0,,0,0,,,
PERLND,MON-NITUPNIupper,DEC_upper,float,65,70,,0,0,,0,0,,,
PERLND,MON-NITUPTgroundwater,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NITUPTgroundwater,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NITUPTgroundwater,JAN_groundwater,float,10,15,,0,0,,0,0,,,*** KPLJAN is the plant uptake parameter for nitrogen in January.
PERLND,MON-NITUPTgroundwater,FEB_groundwater,float,15,20,,0,0,,0,0,,,
PERLND,MON-NITUPTgroundwater,MAR_groundwater,float,20,25,,0,0,,0,0,,,
PERLND,MON-NITUPTgroundwater,APR_groundwater,float,25,30,,0,0,,0,0,,,
PERLND,MON-NITUPTgroundwater,MAY_groundwater,float,30,35,,0,0,,0,0,,,
PERLND,MON-NITUPTgroundwater,JUN_groundwater,float,35,40,,0,0,,0,0,,,
PERLND,MON-NITUPTgroundwater,JUL_groundwater,float,40,45,,0,0,,0,0,,,
PERLND,MON-NITUPTgroundwater,AUG_groundwater,float,45,50,,0,0,,0,0,,,
PERLND,MON-NITUPTgroundwater,SEP_groundwater,float,50,55,,0,0,,0,0,,,
PERLND,MON-NITUPTgroundwater,OCT_groundwater,float,55,60,,0,0,,0,0,,,
PERLND,MON-NITUPTgroundwater,NOV_groundwater,float,60,65,,0,0,,0,0,,,
PERLND,MON-NITUPTgroundwater,DEC_groundwater,float,65,70,,0,0,,0,0,,,
PERLND,MON-NITUPTlower,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NITUPTlower,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NITUPTlower,JAN_lower,float,10,15,,0,0,,0,0,,,*** KPLJAN is the plant uptake parameter for nitrogen in January.
PERLND,MON-NITUPTlower,FEB_lower,float,15,20,,0,0,,0,0,,,
PERLND,MON-NITUPTlower,MAR_lower,float,20,25,,0,0,,0,0,,,
PERLND,MON-NITUPTlower,APR_lower,float,25,30,,0,0,,0,0,,,
PERLND,MON-NITUPTlower,MAY_lower,float,30,35,,0,0,,0,0,,,
PERLND,MON-NITUPTlower,JUN_lower,float,35,40,,0,0,,0,0,,,
PERLND,MON-NITUPTlower,JUL_lower,float,40,45,,0,0,,0,0,,,
PERLND,MON-NITUPTlower,AUG_lower,float,45,50,,0,0,,0,0,,,
PERLND,MON-NITUPTlower,SEP_lower,float,50,55,,0,0,,0,0,,,
PERLND,MON-NITUPTlower,OCT_lower,float,55,60,,0,0,,0,0,,,
PERLND,MON-NITUPTlower,NOV_lower,float,60,65,,0,0,,0,0,,,
PERLND,MON-NITUPTlower,DEC_lower,float,65,70,,0,0,,0,0,,,
PERLND,MON-NITUPTsurface,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NITUPTsurface,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NITUPTsurface,JAN_surface,float,10,15,,0,0,,0,0,,,*** KPLJAN is the plant uptake parameter for nitrogen in January.
PERLND,MON-NITUPTsurface,FEB_surface,float,15,20,,0,0,,0,0,,,
PERLND,MON-NITUPTsurface,MAR_surface,float,20,25,,0,0,,0,0,,,
PERLND,MON-NITUPTsurface,APR_surface,float,25,30,,0,0,,0,0,,,
PERLND,MON-NITUPTsurface,MAY_surface,float,30,35,,0,0,,0,0,,,
PERLND,MON-NITUPTsurface,JUN_surface,float,35,40,,0,0,,0,0,,,
PERLND,MON-NITUPTsurface,JUL_surface,float,40,45,,0,0,,0,0,,,
PERLND,MON-NITUPTsurface,AUG_surface,float,45,50,,0,0,,0,0,,,
PERLND,MON-NITUPTsurface,SEP_surface,float,50,55,,0,0,,0,0,,,
PERLND,MON-NITUPTsurface,OCT_surface,float,55,60,,0,0,,0,0,,,
PERLND,MON-NITUPTsurface,NOV_surface,float,60,65,,0,0,,0,0,,,
PERLND,MON-NITUPTsurface,DEC_surface,float,65,70,,0,0,,0,0,,,
PERLND,MON-NITUPTupper,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NITUPTupper,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NITUPTupper,JAN_upper,float,10,15,,0,0,,0,0,,,*** KPLJAN is the plant uptake parameter for nitrogen in January.
PERLND,MON-NITUPTupper,FEB_upper,float,15,20,,0,0,,0,0,,,
PERLND,MON-NITUPTupper,MAR_upper,float,20,25,,0,0,,0,0,,,
PERLND,MON-NITUPTupper,APR_upper,float,25,30,,0,0,,0,0,,,
PERLND,MON-NITUPTupper,MAY_upper,float,30,35,,0,0,,0,0,,,
PERLND,MON-NITUPTupper,JUN_upper,float,35,40,,0,0,,0,0,,,
PERLND,MON-NITUPTupper,JUL_upper,float,40,45,,0,0,,0,0,,,
PERLND,MON-NITUPTupper,AUG_upper,float,45,50,,0,0,,0,0,,,
PERLND,MON-NITUPTupper,SEP_upper,float,50,55,,0,0,,0,0,,,
PERLND,MON-NITUPTupper,OCT_upper,float,55,60,,0,0,,0,0,,,
PERLND,MON-NITUPTupper,NOV_upper,float,60,65,,0,0,,0,0,,,
PERLND,MON-NITUPTupper,DEC_upper,float,65,70,,0,0,,0,0,,,
PERLND,MON-NPRETAG,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NPRETAG,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NPRETAG,ANRJAN,float,10,15,,0,0,,0,0,,,"*** ANRJAN is the first-order return rate for above-ground plant N to the
*** litter compartment in January."
PERLND,MON-NPRETAG,ANRFEB,float,15,20,,0,0,,0,0,,,
PERLND,MON-NPRETAG,ANRMAR,float,20,25,,0,0,,0,0,,,
PERLND,MON-NPRETAG,ANRAPR,float,25,30,,0,0,,0,0,,,
PERLND,MON-NPRETAG,ANRMAY,float,30,35,,0,0,,0,0,,,
PERLND,MON-NPRETAG,ANRJUN,float,35,40,,0,0,,0,0,,,
PERLND,MON-NPRETAG,ANRJUL,float,40,45,,0,0,,0,0,,,
PERLND,MON-NPRETAG,ANRAUG,float,45,50,,0,0,,0,0,,,
PERLND,MON-NPRETAG,ANRSEP,float,50,55,,0,0,,0,0,,,
PERLND,MON-NPRETAG,ANROCT,float,55,60,,0,0,,0,0,,,
PERLND,MON-NPRETAG,ANRNOV,float,60,65,,0,0,,0,0,,,
PERLND,MON-NPRETAG,ANRDEC,float,65,70,,0,0,,0,0,,,
PERLND,MON-NPRETBGgroundwater,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NPRETBGgroundwater,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NPRETBGgroundwater,JAN_groundwater,float,10,15,,0,0,1,0,0,1,,"*** BNRJAN is the first-order return rate for below-ground plant N to the
*** soil layer in January."
PERLND,MON-NPRETBGgroundwater,FEB_groundwater,float,15,20,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGgroundwater,MAR_groundwater,float,20,25,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGgroundwater,APR_groundwater,float,25,30,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGgroundwater,MAY_groundwater,float,30,35,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGgroundwater,JUN_groundwater,float,35,40,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGgroundwater,JUL_groundwater,float,40,45,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGgroundwater,AUG_groundwater,float,45,50,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGgroundwater,SEP_groundwater,float,50,55,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGgroundwater,OCT_groundwater,float,55,60,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGgroundwater,NOV_groundwater,float,60,65,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGgroundwater,DEC_groundwater,float,65,70,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGlower,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NPRETBGlower,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NPRETBGlower,JAN_lower,float,10,15,,0,0,1,0,0,1,,"*** BNRJAN is the first-order return rate for below-ground plant N to the
*** soil layer in January."
PERLND,MON-NPRETBGlower,FEB_lower,float,15,20,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGlower,MAR_lower,float,20,25,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGlower,APR_lower,float,25,30,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGlower,MAY_lower,float,30,35,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGlower,JUN_lower,float,35,40,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGlower,JUL_lower,float,40,45,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGlower,AUG_lower,float,45,50,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGlower,SEP_lower,float,50,55,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGlower,OCT_lower,float,55,60,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGlower,NOV_lower,float,60,65,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGlower,DEC_lower,float,65,70,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGsurface,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NPRETBGsurface,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NPRETBGsurface,JAN_surface,float,10,15,,0,0,1,0,0,1,,"*** BNRJAN is the first-order return rate for below-ground plant N to the
*** soil layer in January."
PERLND,MON-NPRETBGsurface,FEB_surface,float,15,20,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGsurface,MAR_surface,float,20,25,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGsurface,APR_surface,float,25,30,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGsurface,MAY_surface,float,30,35,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGsurface,JUN_surface,float,35,40,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGsurface,JUL_surface,float,40,45,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGsurface,AUG_surface,float,45,50,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGsurface,SEP_surface,float,50,55,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGsurface,OCT_surface,float,55,60,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGsurface,NOV_surface,float,60,65,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGsurface,DEC_surface,float,65,70,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGupper,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NPRETBGupper,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NPRETBGupper,JAN_upper,float,10,15,,0,0,1,0,0,1,,"*** BNRJAN is the first-order return rate for below-ground plant N to the
*** soil layer in January."
PERLND,MON-NPRETBGupper,FEB_upper,float,15,20,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGupper,MAR_upper,float,20,25,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGupper,APR_upper,float,25,30,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGupper,MAY_upper,float,30,35,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGupper,JUN_upper,float,35,40,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGupper,JUL_upper,float,40,45,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGupper,AUG_upper,float,45,50,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGupper,SEP_upper,float,50,55,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGupper,OCT_upper,float,55,60,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGupper,NOV_upper,float,60,65,,0,0,1,0,0,1,,
PERLND,MON-NPRETBGupper,DEC_upper,float,65,70,,0,0,1,0,0,1,,
PERLND,MON-NPRETFBG,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NPRETFBG,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NPRETFBG,JAN,float,10,15,,0,0,1,0,0,1,,"*** BNFJAN is the fraction of below-ground plant N return which returns as
*** particulate refractory organic N instead of particulate labile organic N
*** in January."
PERLND,MON-NPRETFBG,FEB,float,15,20,,0,0,1,0,0,1,,
PERLND,MON-NPRETFBG,MAR,float,20,25,,0,0,1,0,0,1,,
PERLND,MON-NPRETFBG,APR,float,25,30,,0,0,1,0,0,1,,
PERLND,MON-NPRETFBG,MAY,float,30,35,,0,0,1,0,0,1,,
PERLND,MON-NPRETFBG,JUN,float,35,40,,0,0,1,0,0,1,,
PERLND,MON-NPRETFBG,JUL,float,40,45,,0,0,1,0,0,1,,
PERLND,MON-NPRETFBG,AUG,float,45,50,,0,0,1,0,0,1,,
PERLND,MON-NPRETFBG,SEP,float,50,55,,0,0,1,0,0,1,,
PERLND,MON-NPRETFBG,OCT,float,55,60,,0,0,1,0,0,1,,
PERLND,MON-NPRETFBG,NOV,float,60,65,,0,0,1,0,0,1,,
PERLND,MON-NPRETFBG,DEC,float,65,70,,0,0,1,0,0,1,,
PERLND,MON-NPRETFLI,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NPRETFLI,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NPRETFLI,JAN,float,10,15,,0,0,1,0,0,1,,"*** LNFJAN is the fraction of litter N return which returns as particulate
*** refractory organic N instead of particulate labile organic N in
*** January."
PERLND,MON-NPRETFLI,FEB,float,15,20,,0,0,1,0,0,1,,
PERLND,MON-NPRETFLI,MAR,float,20,25,,0,0,1,0,0,1,,
PERLND,MON-NPRETFLI,APR,float,25,30,,0,0,1,0,0,1,,
PERLND,MON-NPRETFLI,MAY,float,30,35,,0,0,1,0,0,1,,
PERLND,MON-NPRETFLI,JUN,float,35,40,,0,0,1,0,0,1,,
PERLND,MON-NPRETFLI,JUL,float,40,45,,0,0,1,0,0,1,,
PERLND,MON-NPRETFLI,AUG,float,45,50,,0,0,1,0,0,1,,
PERLND,MON-NPRETFLI,SEP,float,50,55,,0,0,1,0,0,1,,
PERLND,MON-NPRETFLI,OCT,float,55,60,,0,0,1,0,0,1,,
PERLND,MON-NPRETFLI,NOV,float,60,65,,0,0,1,0,0,1,,
PERLND,MON-NPRETFLI,DEC,float,65,70,,0,0,1,0,0,1,,
PERLND,MON-NPRETLIsurface,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NPRETLIsurface,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NPRETLIsurface,JAN_surface,float,10,15,,0,0,,0,0,,,"*** LNRJAN is the first-order return rate for litter compartment nitrogen to
*** the soil layer in January."
PERLND,MON-NPRETLIsurface,FEB_surface,float,15,20,,0,0,,0,0,,,
PERLND,MON-NPRETLIsurface,MAR_surface,float,20,25,,0,0,,0,0,,,
PERLND,MON-NPRETLIsurface,APR_surface,float,25,30,,0,0,,0,0,,,
PERLND,MON-NPRETLIsurface,MAY_surface,float,30,35,,0,0,,0,0,,,
PERLND,MON-NPRETLIsurface,JUN_surface,float,35,40,,0,0,,0,0,,,
PERLND,MON-NPRETLIsurface,JUL_surface,float,40,45,,0,0,,0,0,,,
PERLND,MON-NPRETLIsurface,AUG_surface,float,45,50,,0,0,,0,0,,,
PERLND,MON-NPRETLIsurface,SEP_surface,float,50,55,,0,0,,0,0,,,
PERLND,MON-NPRETLIsurface,OCT_surface,float,55,60,,0,0,,0,0,,,
PERLND,MON-NPRETLIsurface,NOV_surface,float,60,65,,0,0,,0,0,,,
PERLND,MON-NPRETLIsurface,DEC_surface,float,65,70,,0,0,,0,0,,,
PERLND,MON-NPRETLIupper,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NPRETLIupper,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NPRETLIupper,JAN_upper,float,10,15,,0,0,,0,0,,,"*** LNRJAN is the first-order return rate for litter compartment nitrogen to
*** the soil layer in January."
PERLND,MON-NPRETLIupper,FEB_upper,float,15,20,,0,0,,0,0,,,
PERLND,MON-NPRETLIupper,MAR_upper,float,20,25,,0,0,,0,0,,,
PERLND,MON-NPRETLIupper,APR_upper,float,25,30,,0,0,,0,0,,,
PERLND,MON-NPRETLIupper,MAY_upper,float,30,35,,0,0,,0,0,,,
PERLND,MON-NPRETLIupper,JUN_upper,float,35,40,,0,0,,0,0,,,
PERLND,MON-NPRETLIupper,JUL_upper,float,40,45,,0,0,,0,0,,,
PERLND,MON-NPRETLIupper,AUG_upper,float,45,50,,0,0,,0,0,,,
PERLND,MON-NPRETLIupper,SEP_upper,float,50,55,,0,0,,0,0,,,
PERLND,MON-NPRETLIupper,OCT_upper,float,55,60,,0,0,,0,0,,,
PERLND,MON-NPRETLIupper,NOV_upper,float,60,65,,0,0,,0,0,,,
PERLND,MON-NPRETLIupper,DEC_upper,float,65,70,,0,0,,0,0,,,
PERLND,MON-NUPT-FR1,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NUPT-FR1,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NUPT-FR1,JAN,float,10,15,,0,0,1,0,0,1,,*** TNUJAN is the fraction of the total annual N uptake in January.
PERLND,MON-NUPT-FR1,FEB,float,15,20,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR1,MAR,float,20,25,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR1,APR,float,25,30,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR1,MAY,float,30,35,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR1,JUN,float,35,40,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR1,JUL,float,40,45,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR1,AUG,float,45,50,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR1,SEP,float,50,55,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR1,OCT,float,55,60,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR1,NOV,float,60,65,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR1,DEC,float,65,70,,0,0,1,0,0,1,,
PERLND,MON-NUPT-FR2groundwater,OPNID,int,0,5,,,,,,,,,*** PLSs to which these data apply.
PERLND,MON-NUPT-FR2groundwater,OPNIDLAST,int,5,10,,,,,,,,,*** PLSs to which these data apply.
